ID;BAIRRO;TIPO;RUA;NUMERO;PRECO;R$/m2;DESC;CEP;latitude;longitude
2673631523;Botafogo;COMMERCIAL_BUILDING;Rua Martins Ferreira;-1;3500000,00;4710,63;A R, Jardim Imóveis vende prédio com 743m² de área construída no bairro de Botafogo, próximo a Cobal do Humaitá, na Zona Sul do Rio de Janeiro,RJ!Excelente localização, 5 andares, 21 salas, 14 banheiros, 1 cozinha, e terraço!743m² de área construída, Prédio possui elevador !Prédio com estrutura para clinica, escola ou até mesmo hotel, Necessário Obras,Financiamento é conosco, saiba em minutos qual o banco tem a melhor taxa para você! A R,Jardim Imóveis é especializada em venda, locação e administração de imóveis, Temos outras opções no Leblon, Ipanema, Botafogo, Lagoa, Flamengo, Leme, Copacabana e etc, Venha nos fazer uma visita, temos os mais capacitados corretores do mercado, avaliamos e anunciamos o seu imóvel gratuitamente, -Cod:PR0040 -Rev,27Fev;22271010;-22,95359;-43,195163
2551153945;Botafogo;COMMERCIAL_PROPERTY;Rua General Polidoro;-1;4500000,00;4736,84;Prédio inteiro para venda ou locação! O imóvel possui aproximadamente 950m², é dividido em 5 pavimentos, cada um com aproximadamente 190m², sendo 1 deles o terraço, possui uma cozinha com amplo refeitório, 4 banheiros (1 em cada pavimento interno), escadas de acesso, amplas janelas em todos os pavimentos! A localização vai te favorecer, pois fica há 5min a pé a estação de metrô de Botafogo, próximo á Rua São Clemente, ao Botafogo Praia Shopping e á Praia de Botafogo! *Valores de IPTU, Condomínio e Taxa de Incêndio sujeitos a alterações  Gostou?! Não perca esta oportunidade, entre em contato e agende uma visita conosco!;22280004;-22,956505;-43,186665
2660451405;Botafogo;HOME;Rua Bambina;-1;1390000,00;4760,27;Lopes Vende, casa,sobrado, 292m²,com dois pavimentos, primeiro pavimento com ampla área de circulação!! Òtima localização, próximo ao supermercado zona sul, 10 minutos do metro, e proximo a praia de Botafogo ,e delegacia vários comércios ao entorno. Ideal para o uso de : Laboratórios, Clinicas, Cursos, Colégios e Escritorios! Agende sua Visita!!;22251050;-22,944307;-43,185436
2548779672;Botafogo;HOME;Rua Jagua;-1;3000000,00;4769,48;Aliança Viva vende: Oportunidade Única!!!Excelente casa em Botafogo, são 629 metros quadrados:1º Andar: Sala de estar ampla e arejada com vista para o Cristo, jardim de inverno, escritório espaçoso,sala de jantar ampla e arejada, cozinha espaçosa com armários embutidos, área de serviço, adega gigante e lavabo,2º Andar: Cinco quartos amplos e arejados sendo uma suíte, dois banheiros sociais,três dependências de empregadas, banheiro e jardim de inverno, 3º Andar: Suíte Master com dois closet, banheiro com box de blindex, banheira e jardim de inverno, biblioteca e piscina,Agende já sua visita e venha morar no Botafogo, O bairro de Botafogo é conhecido pela enseada de Botafogo, com os morros do Pão de Açúcar e da Urca, e o Aterro do Flamengo ao fundo, Na Rua Voluntários da Pátria e nas suas imediações, está o principal centro comercial da região, com inúmeras lojas, agências bancárias, edifícios comerciais, cinemas, teatros, restaurantes, mercados, padarias, bares, boates, casas de shows, museus, consulados, farmácias, clínicas, hospitais e algumas preservadas mansões dos séculos passados, além de sedes escritórios de grandes empresas, O bairro oferece uma estação de metrô, e muitas linhas de ônibus municipais e intermunicipais, O quadrilátero entre as ruas São Clemente, Voluntários da Pátria, Sorocaba e Guilhermina Guinle, e a área ao redor das ruas Eduardo Guinle, Barão de Lucena, Assunção, Ministro Raul Fernandes e Marquês de Olinda, formam a área mais nobre e valorizada do bairro, muito arborizada e de perfil mais residencial, com bons serviços e imoveis de alto padrão, além de possuir três shopping centers: Shopping Rio Sul, Botafogo Praia Shopping e Casa e Gourmet Shopping, Algumas das principais vias do bairro são: Praia de Botafogo, Avenida Lauro Sodré, Avenida Pasteur, Avenida Venceslau Brás, Rua Álvaro Ramos, Rua General Polidoro, Rua Mena Barreto, Rua Muniz Barreto, Rua da Passagem, Rua Real Grandeza, Rua São Clemente, Rua Visconde Silva e Rua Voluntários da Pátria, dentre outras, Acesse agora mais ofertas no site da Aliança Viva Imóveis, O valor do imóvel poderá ser alterado sem aviso prévio,Acesse agora mais ofertas no site da Aliança Viva Imóveis, O valor do imóvel poderá ser alterado sem aviso prévio,Horários flexíveis durante toda a semana e finais de semana,Aliança Viva - Especialistas em Negociações Imobiliárias no Rio de Janeiro, ee984;22251010;-22,941217;-43,186705
2550434479;Botafogo;SHED_DEPOSIT_WAREHOUSE;Rua Sorocaba;-1;4215000,00;4789,77;Prédio Comercial Inteiro, com 880 m², em rua nobre de Botafogo, atualmente adaptado para funcionamento de Clínicas,  Em localização privilegiada, prédio com 880 m² em 4 pavimentos, possuindo o último andar, uma excelente área livre,  1° pavimento: recepção, circulação, sala da coordenação, ginásio de fisioterapia, centro de estudos, sala de estética, sala de RPG, copa-cozinha, 04 conjuntos sanitários ( sendo dois com instalação para deficientes físicos) sistema de ar condicionado central, 1 elevador - câmeras CFTV, extintores incêndio,   2° pavimento: 06 salas de fonoaudiologia, sala de exame, sala da coordenação, centro de estudos, salas de arquivo, sala de atendimento, sala de audiometria, sala de material didático, copa-cozinha, 4 conjuntos de sanitários, sistema de ar condicionado central,  3° pavimento: 7 salas de psicologia, circulação, sala da coordenação, sala da administração, centro de estudos, sala de material didático, depósito, copa-cozinha, 4 conjuntos de sanitários, sistema de ar condicionado central,   4° pavimento: Cobertura, copa-cozinha, sanitários, vestiários e depósitos,  O imóvel possui um elevador , 3 ar condicionados centrais (novos) marca Hitachi, diversos móveis e extintores,  Licença para as Atividades: , Clínica Médica , Ambulatorial , Fisioterapia , Psicologia e Psicanálise , Fonoaudiologia  Entre em contato conosco e tenha um atendimento profissional e personalizado;22271110;-22,953633;-43,189675
2689713669;Botafogo;CONDOMINIUM;Travessa Pepe;-1;1700000,00;4802,26;Espaçosa casa de 2 pavimentos, localizada em uma região privilegiada e de grande valorização, Ampla recepção com área de estar acolhedora e moderna, 4 quartos confortáveis e bem iluminados, ideais para famílias ou investimento para aluguel, 3 salas espaçosas, proporcionando um ambiente versátil para receber visitas, montar escritório ou área de entretenimento, Cozinha equipada, permitindo o preparo de deliciosas refeições, 2 banheiros completos, Oportunidade de Investimento: Este imóvel apresenta um grande potencial de investimento! Com a possibilidade de construir um prédio de até 4 andares, você pode aproveitar o espaço e explorar a demanda por apartamentos na região, Destaques do Investimento: Valorização imobiliária: A localização estratégica e a possibilidade de construção de um prédio trarão valorização contínua ao imóvel, Rendimento Mensal: Caso decida alugar os apartamentos, você poderá obter uma renda mensal estável e atrativa, Diversificação de Investimento: Imoveis são uma ótima maneira de diversificar o portfólio e garantir maior segurança financeira, Localização: A casa está situada em um bairro tranquilo e seguro, próximo a comércios, escolas e vias de acesso importantes, A região atrai cada vez mais moradores e investidores, tornando-a uma excelente escolha para quem busca uma oportunidade de investimento sólida e rentável, Agende já sua visita e venha se encantar! Os valores estão sujeitos a alterações sem prévio aviso, -Cod:10385 -Rev,27Fev;22290020;-22,953738;-43,182093
2692456971;Jardim Botânico;RESIDENTIAL_ALLOTMENT_LAND;Rua Caio de Melo Franco;-1;2000000,00;15,04;Terreno em ótima localização, cercado de verde e vista panorâmica para a Lagoa, Praia de Ipanema e Cristo!;22461190;-22,957397;-43,20636
2650311055;Botafogo;VILLAGE_HOUSE;Rua São Clemente;-1;1580000,00;4952,98;DNA VENDE   Oportunidade em Botafogo, uma das melhores ruas da regiao, oferece uma casa de vila medindo aproximadamente 319m2, dividida em 2 pavimentos, 1 Pavimento: 3 quartos, 2 salas amplas, banheiro social, cozinha e area de serviço com banheiro, 2 Pavimento: 2 quartos amplos, sala dois ambientes, banheiro social, cozinha com armários, area de serviço e area externa ampla, uma extensa area aberta com vista Cristo, com possibilidade para area gourmet completa,   Agende já sua visita e venha morar no Botafogo, O bairro de Botafogo é conhecido pela enseada de Botafogo, com os morros do Pão de Açúcar e da Urca, e o Aterro do Flamengo ao fundo, Na Rua Voluntários da Pátria e nas suas imediações, está o principal centro comercial da região, com inúmeras lojas, agências bancárias, edifícios comerciais, cinemas, teatros, restaurantes, mercados, padarias, bares, boates, casas de shows, museus, consulados, farmácias, clínicas, hospitais e algumas preservadas mansões dos séculos passados, além de sedes,escritórios de grandes empresas, O bairro oferece uma estação de metrô, e muitas linhas de ônibus municipais e intermunicipais, O quadrilátero entre as ruas São Clemente, Voluntários da Pátria, Sorocaba e Guilhermina Guinle, e a área ao redor das ruas Eduardo Guinle, Barão de Lucena, Assunção, Ministro Raul Fernandes e Marquês de Olinda, formam a área mais nobre e valorizada do bairro, muito arborizada e de perfil mais residencial, com bons serviços e imoveis de alto padrão, além de possuir três shopping centers: Shopping Rio Sul, Botafogo Praia Shopping e Casa e Gourmet Shopping, Algumas das principais vias do bairro são: Praia de Botafogo, Avenida Lauro Sodré, Avenida Pasteur, Avenida Venceslau Brás, Rua Álvaro Ramos, Rua General Polidoro, Rua Mena Barreto, Rua Muniz Barreto, Rua da Passagem, Rua Real Grandeza, Rua São Clemente, Rua Visconde Silva e Rua Voluntários da Pátria, dentre outras, Acesse agora mais ofertas no site da DNA Imóveis , O valor do imóvel poderá ser alterado sem aviso prévio,   Acesse agora mais ofertas no site da DNA Imóveis , O valor do imóvel poderá ser alterado sem aviso prévio, Horários flexíveis durante toda a semana e finais de semana, DNA Imóveis - Especialistas em Negociações Imobiliárias no Rio de Janeiro, Valores e Formas de Pagamento -Cod:NBCV50016 -Rev,27Fev;22260002;-22,94973;-43,189767
2626510064;Botafogo;OFFICE;Rua Bambina;-1;500000,00;5000,00;Localizado em um dos melhores centro médico de Botafogo, Fica no Centro Médico Bambina, Sala comercial composta por 6 ambientes, sendo 4 salas, uma antessala com espaço ideal para ser usado com recepção, dois banheiros grandes e uma copa-cozinha, Imóvel todo arejado, janelas grandes e modernas, pé direito alto, corredores grandes, uma vaga na escritura, O edifício conta com sistema de segurança, portaria 24h, espaço para ambulâncias, parte do edifício funciona uma parte de atendimento do hospital Rio Laranjeiras, -Cod:NBSL00198 -Rev,27Fev;22251050;-22,946388;-43,185678
2643152108;Botafogo;BUSINESS;Rua General Polidoro;83;7500000,00;5000,00;Loja em Botafogo, para alugar, Rua General Polidoro,   Oportunidade! Belíssima loja em Botafogo, Oportunidade para privilegiados, Sofisticação Própria, 1500 m²,Deslumbra da seguinte forma:   Loja composta de 02 pisos com 750m² cada andar, térreo e sobrado, Funciona academia Crossfit, 2 banheiros e vários ambientes,   Marque visitas com nossos especialistas, A R,SoareS está consolidada em seis filiais de bairros com grande relevância (Barra da Tijuca, Vila Valqueire, Vila Isabel, Copacabana, Tijuca e Botafogo) com lojas projetadas para melhor atender aos clientes e parceiros de negócios, @rsoaresimobiliaria -Cod:LDLJ00048 -Rev,27Fev;22280004;-22,954091;-43,183608
2608352975;Botafogo;OFFICE;Rua Bambina;-1;500000,00;5000,00;Localizado em um dos melhores centro médico de Botafogo, Fica no Centro Médico Bambina, Sala comercial composta por 6 ambientes, sendo 4 salas, uma antessala com espaço ideal para ser usado com recepção, dois banheiros grandes e uma copa-cozinha, Imóvel todo arejado, janelas grandes e modernas, pé direito alto, corredores grandes, uma vaga na escritura, O edifício conta com sistema de segurança, portaria 24h, espaço para ambulâncias, parte do edifício funciona uma parte de atendimento do hospital Rio Laranjeiras, -Cod:NBSL00395 -Rev,27Fev;22251050;-22,946388;-43,185678
2688146045;Botafogo;APARTMENT;Rua Clarice Índio do Brasil;-1;420000,00;5000,00;Garantia de Investimento Seguro e Rentável  Leilão Judicial e Extrajudicial  Valor inicial: R$ 420,000,00 Valor de Avaliação: R$ 840,000,00 Pagamento: À vista ou com parcelamento, faça uma consulta conosco,   Descrição do Imóvel: Apartamento na Rua Clarisse Índio do Brasil, Botafogo, Rio de Janeiro-RJ, 84m²,  Ótima localização, próximo ao amplo comércio da região e a transportes públicos,  Somos uma assessoria jurídica especializada em leilões imobiliários, Cuidamos de todos os serviços judiciais e extrajudiciais para que o imóvel esteja em seu nome, sem qualquer pendência, pronto para morar, aluga e,ou vender,  Pelo fato da unidade ser proveniente de leilão não possuímos imagens internas do mesmo, Assim, todos os dados apresentados foram extraídos do edital e de modo complementar, em pesquisa de mercado realizada por similaridade de endereços em sites imobiliários,  Por conta do cumprimento de requisitos exigidos pelos portais imobiliários, informamos que poderão existir divergência em relação às características reais dos imoveis em questão,  Entre em contato conosco: *55 , Site: www,orbgroup,com,br Av, João Cabral de Mello Neto nº 850, sala 821 e 822, CEO Corporate, Barra da Tijuca, Rio de Janeiro - RJ;22230090;-22,939888;-43,179359
2636779756;Botafogo;APARTMENT;Rua Dona Mariana;-1;1000000,00;5050,51;Duvalle Imobiliária vende amplo apartamento de 04 quartos bem localizado em Botafogo, Composto por uma sala muito espaçosa dividida em 2 ambientes, piso em taco, ventiladores de teto, várias janelas grandes proporcionando uma ótima iluminação natural, 1 quarto transformado em escritório com piso laminado, estante em madeira criando uma ótima opção para home office, quarto de estudos ou biblioteca, Outros 2 quartos com piso em taco, ventilador de teto e grandes armários embutidos,  Conta ainda com um quarto grande e ventilado,  Dois banheiros sociais muito bons, com box em blindex e pia em mármore ( sendo um com banheira ),  Maravilhosa copa-cozinha com armários planejados, piso em porcelanato fosco e azulejos retrô,  Área de serviço única, muito grande, charmosa com entrada independente, quarto e banheiro de empregada,   São 198 metros quadrados muito bem distribuídos,  Agende uma visita!!;22280020;-22,95326;-43,188488
2636674878;Botafogo;BUSINESS;Rua Aníbal Reis;-1;240000,00;5106,38;Aliança Viva vende: Loja de 47m2 composto de: 01 ambiente amplo e 01 banheiro social, Loja de rua, clara, arejada e vista livre, Documentação cristalina, O espaço pode ter várias funções como: oficina mecânica, conveniência, mercadinho, entre outros,Agende já sua visita e venha morar no Botafogo, O bairro de Botafogo é conhecido pela enseada de Botafogo, com os morros do Pão de Açúcar e da Urca, e o Aterro do Flamengo ao fundo, Na Rua Voluntários da Pátria e nas suas imediações, está o principal centro comercial da região, com inúmeras lojas, agências bancárias, edifícios comerciais, cinemas, teatros, restaurantes, mercados, padarias, bares, boates, casas de shows, museus, consulados, farmácias, clínicas, hospitais e algumas preservadas mansões dos séculos passados, além de sedes,escritórios de grandes empresas, O bairro oferece uma estação de metrô, e muitas linhas de ônibus municipais e intermunicipais, O quadrilátero entre as ruas São Clemente, Voluntários da Pátria, Sorocaba e Guilhermina Guinle, e a área ao redor das ruas Eduardo Guinle, Barão de Lucena, Assunção, Ministro Raul Fernandes e Marquês de Olinda, formam a área mais nobre e valorizada do bairro, muito arborizada e de perfil mais residencial, com bons serviços e imoveis de alto padrão, além de possuir três shopping centers: Shopping Rio Sul, Botafogo Praia Shopping e Casa e Gourmet Shopping, Algumas das principais vias do bairro são: Praia de Botafogo, Avenida Lauro Sodré, Avenida Pasteur, Avenida Venceslau Brás, Rua Álvaro Ramos, Rua General Polidoro, Rua Mena Barreto, Rua Muniz Barreto, Rua da Passagem, Rua Real Grandeza, Rua São Clemente, Rua Visconde Silva e Rua Voluntários da Pátria, dentre outras, Acesse agora mais ofertas no site da Aliança Viva Imóveis, O valor do imóvel poderá ser alterado sem aviso prévio, Acesse agora mais ofertas no site da Aliança Viva Imóveis, O valor do imóvel poderá ser alterado sem aviso prévio, Horários flexíveis durante toda a semana e finais de semana, Aliança Viva - Especialistas em Negociações Imobiliárias no Rio de Janeiro;22281110;-22,959295;-43,191598
2660787810;Botafogo;OFFICE;Rua Voluntários da Pátria;-1;700000,00;5109,49;Sala Comercial à venda em Botafogo com 137 metros quadrados, repleto de divisão com 2 banheiros, e ar condicionados, O valor do imóvel poderá ser alterado sem aviso prévio, conforme orientação do proprietário, 4134c;22270010;-22,953648;-43,190682
2693424798;São Conrado;RESIDENTIAL_ALLOTMENT_LAND;Estrada do Joá;100;3999400,00;22,64;Lote a venda em Estrada do Joá - São Conrado - Rio de Janeiro,RJ  OPORTUNIDADE DE INVESTIMENTO! Excelente ponto diferenciado para construir uma Pousada, Restaurante, Retiro para Idoso , mansão e etc? Ótimo terreno com casa na Estrada do Joá com vista para praia de São Conrado e Pedra da Gávea, local privilegiado e altamente rentável para investitores com alto potencial de investimento, Área do terreno 1,766,79 m² (Terreno) com uma casa de 4 quartos podendo ser reformada ou derrubada,  É um excelente imóvel nesta localização, 176679m² em Rio de Janeiro, São Conrado,  O Lote tem as características:  - Frente mar - Próximo a praia - Rua silenciosa - Sol da manhã - Sol da tarde - Vaga de visitante - Vista livre - Vista mar  Eu tenho bastante conhecimento neste bairro São Conrado e terei o maior prazer em te ajudar na escolha da melhor opção,  Também posso te ajudar no processo de financiamento  Venha conhecer o bairro São Conrado, localizado na cidade maravilhosa do Rio de Janeiro!  São Conrado é um bairro que oferece aos seus visitantes e moradores uma grande variedade de atrações, É possível encontrar desde praias paradisíacas, como a Praia do Pepê, até grandes parques, como o Parque Natural Municipal da Pedra da Gávea, Além disso, o bairro também conta com diversos restaurantes, bares e lojas,  A história do bairro São Conrado é rica e interessante, O bairro foi fundado em 1711, quando o Padre José de Anchieta construiu um convento na região, A partir daí, o bairro foi crescendo e se tornando cada vez mais importante para a cidade, Hoje em dia, São Conrado é um dos bairros mais procurados para se viver e visitar,  Venha conhecer o bairro São Conrado e desfrutar de todas as suas belezas naturais, culturais e gastronômicas, Aqui você terá a oportunidade de desfrutar de um lugar único, com uma história rica e cheia de encantos, Não perca essa oportunidade!  Ligue agora para e agende uma visita com um especialista em imoveis NEWCORE!  A NEWCORE possui diversas equipes especializadas em várias regiões do Brasil, com corretores experientes e capacitados que te ajudarão a encontrar o imóvel dos seus sonhos Anúncio do corretor de imoveis Maria Nair De Araújo Rangel CRECI: 60104;22610142;-22,99836;-43,269971
2664215930;Botafogo;COMMERCIAL_PROPERTY;Rua Sorocaba;-1;4125000,00;5156,25; Privilégio Imóveis vende! Excelente edifício comercial 1°disponível para venda na Privilégio Imóveis, pavimento: recepção, circulação, sala da coordenação, ginásio de fisioterapia, centro de estudos, sala de estética, sala de RPG, copa cozinha, 4 conjuntos de sanitários (sendo 2 com instalações para deficientes físicos) e casa de máquinas do sistema de ar condicionado central, 2° pavimento: 6 salas de fonoaudiologia, circulação, sala de exame, sala da coordenação, centro de estudos, 2 salas de arquivo, sala de atendimento, sala de audiometria, sala de material didático, copa cozinha, 4 conjuntos de sanitários (sendo 2 com instalações para deficientes físicos) e casa de máquinas do sistema de ar condicionado central, 3° pavimento: 7 salas de psicologia, circulação, sala da coordenação, sala da administração, centro de estudos, 2 salas de arquivo, sala de material didático, depósito, copa-cozinha, 4 conjuntos de sanitários(sendo 2 com instalações para deficientes físicos) e casa de máquinas do sistema de ar condicionado central, 4° pavimento: cobertura, copa-cozinha, 2 sanitários, 2 vestiários (masculino e feminino), 3 depósitos e terraço descoberto, Características construtivas Estrutura: concreto armado, Fechamentos: alvenaria Fachada: revestida com granito polido, alternando-se com porta e fechamentos em vidro temperado na cor fumê Escadas: 02, estruturadas em concreto, com degraus revestidos com material cerâmico e,ou ardósia, ligando todos os níveis da construção, Equipamentos Elevador: 01, com capacidade para 03 passageiros ou 210kg de carga Climatização: 3 Ar condicionados Centrais (novos) Marca: Hitachi Extintores Incêndio: portáteis, Os valores poderão ser alterados sem aviso prévio;22271110;-22,953633;-43,189675
2689615822;Botafogo;APARTMENT;Rua Real Grandeza;-1;7200000,00;5179,86;Vendo prédio comercial em Botafogo, Atualmente funciona um hotel, Composto por 32 suítes com 1500 m2 de área construída, Restaurante e lavanderia, Estuda permuta, Fica na Real Grandeza, próximo da Voluntários da Pátria,  *OS VALORES REFERENTES À TAXAS E IMPOSTOS PODERÃO SOFRER VARIAÇÕES SEM AVISO PRÉVIO, COM RELAÇÃO AO VALOR DO CONDOMÍNIO, NÃO ESTÃO INCLUÍDAS AS DESPESAS REFERENTES AO CONSUMO DE ÁGUA, LUZ E GÁS;22281034;-22,956316;-43,192099
2671668293;Botafogo;OFFICE;Rua Bambina;83;520000,00;5200,00;CONJUNTO DE DUAS SALAS COPA,COZINHA COM DUAS VAGAS DE GARAGEM E DOIS BANHEIROS  Acesso para deficientes, ar-condicionado, armário embutido, móvel planejado, gesso - sanca - teto rebaixado, Cozinha grande, piso laminado, piso laminado, sala grande, Ótima localização, próximo ao metrô, transporte e comércio, 100m2, Otima oportunidade!  Ligue e agende sua visita!  Atenção: Os preços e taxas podem sofrer alterações sem aviso prévio, As mobílias não estão incluídas, exceto para imoveis que possuem informação específica que são mobiliados, Considerando a rotatividade dos imoveis é possível que existam imoveis no site que já tenham sido vendidos ou alugados;22251050;-22,946341;-43,185494
2646794102;Botafogo;OFFICE;Rua da Passagem;-1;230000,00;5227,27;APSA VENDE - Grupo comercial subdividido em 03 salas interligadas, com uma copa e dois banheiros, em ótimo estado de conservação na Rua da Passagem juntinho ao Shopping Rio Sul, Documentação definitiva, ideal para seu consultório médico, clínica, escritório, etc, Chaves com a APSA, agende sua visita com um de nossos consultores, -Cod:TJSL00659 -Rev,27Fev;22290030;-22,953336;-43,181644
2660050831;Botafogo;APARTMENT;Rua Dona Mariana;-1;1050000,00;5250,00;Apartamento de 4 quartos a venda em Botafogo! Localizado no coração do bairro, em rua requisitada ,valorizada e arborizada, a 5 minutos da estação de metrô de (Botafogo) e com toda conveniência de serviços no entorno, como bancos, restaurantes, supermercados etc, Apartamento amplo de 200m², composto por ampla sala em 2 ambientes, varanda interna , 1 lavabo, original 4 quartos, atualmente com 3 (sendo 01 transformado em escritório), 1 banheiro social ,ampla copa cozinha e dependência completa com área de serviço,(Obs) Estacionamento em frente ao prédio ,caso necessite, Avaliamos seu imóvel, **O valor do imóvel está sujeito à mudança sem aviso prévio, conforme a solicitação do proprietário,** c8e85;22280020;-22,95326;-43,188488
2662928757;Botafogo;APARTMENT;Rua Muniz Barreto;-1;895000,00;5295,86;Real UP Vende: Apartamento com 3 quartos, sendo 1 suíte, sala em 2 ambientes, 2 banheiros, cozinha com armários, dependência completa, 1 vaga de garagem,   Mais sobre Botafogo - Tem como ponto principal a baía em forma de meia-lua e a praia, ambas com o mesmo nome do bairro e vista para o Pão de Açúcar, Fora da orla, os arranha-céus cedem espaço para ruas arborizadas com cinemas, bistrôs inovadores e shopping centers, além de refúgios modernos com bares descolados e casas noturnas alternativas, O Museu do Índio, situado em uma casa do século 19 com jardins, exibe artefatos indígenas, Nas proximidades, é possível ter uma vista panorâmica da cidade no alto do Morro Dona Marta,  Ligue e agende sua visita!  Atenção: Os preços e taxas podem sofrer alterações sem aviso prévio, As mobílias não estão incluídas, exceto para imoveis que possuem informação específica que são mobiliados, Considerando a rotatividade dos imoveis é possível que existam imoveis no site que já tenham sido vendidos ou alugados;22251090;-22,943221;-43,183079
2692561662;Botafogo;APARTMENT;Rua Jupira;-1;530000,00;5300,00; DNA IMÓVEIS VENDE   APARTAMENTO COMPOSTO DE 3 QUARTOS COM DEPENDÊNCIA COMPLETA   ÁREA EXTERNA COM PISCINA E VAGA NA ESCRITURA   PRÓXIMO DE TODO COMÉRCIO, ESCOLA, METRÔ,   AGENDE JÁ SUA VISITA   Agende já sua visita e venha morar em Botafogo , O bairro de Botafogo é conhecido pela enseada de Botafogo, com os morros do Pão de Açúcar e da Urca, e o Aterro do Flamengo ao fundo, Na Rua Voluntários da Pátria e nas suas imediações, está o principal centro comercial da região, com inúmeras lojas, agências bancárias, edifícios comerciais, cinemas, teatros, restaurantes, mercados, padarias, bares, boates, casas de shows, museus, consulados, farmácias, clínicas, hospitais e algumas preservadas mansões dos séculos passados, além de sedes,escritórios de grandes empresas,O bairro oferece uma estação de metrô, e muitas linhas de ônibus municipais e intermunicipais, O quadrilátero entre as ruas São Clemente, Voluntários da Pátria, Sorocaba e Guilhermina Guinle, e a área ao redor das ruas Eduardo Guinle, Barão de Lucena, Assunção, Ministro Raul Fernandes e Marquês de Olinda, formam a área mais nobre e valorizada do bairro, muito arborizada e de perfil mais residencial, com bons serviços e imoveis de alto padrão, além de possuir três shopping centers: Shopping Rio Sul, Botafogo Praia Shopping e Casa e Gourmet Shopping, Algumas das principais vias do bairro são: Praia de Botafogo, Avenida Lauro Sodré, Avenida Pasteur, Avenida Venceslau Brás, Rua Álvaro Ramos, Rua General Polidoro, Rua Mena Barreto, Rua Muniz Barreto, Rua da Passagem, Rua Real Grandeza, Rua São Clemente, Rua Visconde Silva e Rua Voluntários da Pátria, dentre outras, Acesse agora mais ofertas no site da DNA Imóveis, O valor do imóvel poderá ser alterado sem aviso prévio,   Horários flexíveis durante toda a semana e finais de semana,   DNA IMÓVEIS - Especialistas em Negociações Imobiliárias no Rio de Janeiro -Cod:NBAP34310 -Rev,27Fev;22260150;-22,948893;-43,193324
2664249803;Botafogo;HOME;Travessa Dona Marciana;-1;800000,00;5333,33; Privilégio Imóveis Vende: Maravilhosa Casa de 2 andares semi construída, terreno de 150m², plano, em vila fechada, Excelente localização, próximo ao Shopping Rio Sul, comércio e ao metrô de Botafogo, Agende sua visita com um de nossos corretores! * Os valores poderão ser alterados sem prévio aviso, Confira agora esta oportunidade! Agende já sua visita:;22280120;-22,957169;-43,182483
2693439401;Centro;ALLOTMENT_LAND;Avenida República do Chile;0;35000,00;97,22;terreno 360 metros quitado ( 12 x 30 ) na cidade de Mauá da Serra no Paraná fica na na vila santa Maria na rua missionario Daniel Berg número 152 a 1 km do centro da cidade a 200 metros de escola , posto saúde, mercearias, ja com asfalto ,agua ,luz , e liberado para construir terreno com matrícula escriturado e registrado em meu nome impostos em dia documentação tudo ok 0BS : so vendo dispenso curiosos so entre em contato se realmente tiver interesse terreno maua da Serra fica próximo das seguintes cidades : Londrina, Apucarana, arapongas, ortigueira, Califórnia, faxinal, etc ,, de 50 mil reais por apenas 35 mil reais interessados ligar ou chamar Zap que mando fotos e vídeos terreno falar direto com proprietário    21 – Belford Roxo – RJ 21 – Cachoeiras De Macacu – RJ 21 – Duque De Caxias – RJ 21 – Guapimirim – RJ 21 – Itaboraí – RJ 21 – Itaguaí – RJ 21 – Japeri – RJ 21 – Magé – RJ 21 – Mangaratiba – RJ 21 – Maricá – RJ 21 – Mesquita – RJ 21 – Nilópolis – RJ 21 – Niterói – RJ 21 – Nova Iguaçu – RJ 21 – Paracambi – RJ 21 – Queimados – RJ 21 – Rio Bonito – RJ 21 – Rio De Janeiro – RJ 21 – São Gonçalo – RJ 21 – São João De Meriti – RJ 21 – Seropédica – RJ 21 – Tanguá – RJ 21 – Teresópolis – RJ;20031912;-22,909209;-43,180438
2684401636;Alto da Boa Vista;ALLOTMENT_LAND;Rua Comendador Gervasio Seabra;19;800000,00;159,36;Alto da Boa Vista – 2 terrenos adjacentes com 5,000 m2 cada à Venda , Rio de Janeiro RJ  Dois terrenos localizados no Condomínio Comendador Gervásio Seabra, no Alto da Boa Vista, com vista das montanhas Ambos terrenos em aclive com rica vegetação Mata Atlântica  Terreno I 5,000 m2 Frente e fundos 50m Laterais 100 m IPTU 2023 R$ 22,441,- R$ 800,000,-  Terreno II 5,020 m2 Frente 50m Fundos 49 m Lateral esquerda 100 m Lateral direita 104 m IPTU 2023 R$ 22,441,- R$ 800,000;20531470;-22,978694;-43,281025
2533059178;Botafogo;OFFICE;Rua Bambina;-1;540000,00;5400,00;Aliança viva vende- Localizado em um dos melhores centro médico de Botafogo, Fica no Centro Médico Bambina, Sala comercial Em centro médico, composta por 6 ambientes, sendo 2 salas, uma antessala com espaço ideal para ser usado com recepção, dois banheiros grandes e uma copa-cozinha, Imóvel todo arejado, janelas grandes e modernas, pé direito alto, corredores grandes, uma vaga na escritura, O edifício conta com sistema de segurança, portaria 24h, espaço para ambulâncias, parte do edifício funciona uma parte de atendimento do hospital Rio Laranjeiras, f259e;22251050;-22,946388;-43,185678
